Status,Date,Start_Time,End_Time,Duration,Alert,Reason,Issue,Comment,id,equipment_name,created_at
INACTIVE,2025-09-18,06:13:36,06:17:15,4,No,-,-,-,ccca783f-71b2-4f50-a792-f731673ae614,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-22,06:22:10,06:23:10,1,No,-,-,-,cd06b1d0-d0e8-4253-a2eb-5f202490a1f8,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-29,17:38:35,17:39:40,1,Yes,-,-,-,cd168986-b999-4a86-8eb9-1cf7200a68fb,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-26,10:55:48,11:54:52,59,Yes,Admin,137 Meeting,Meeting regarding employee survey,cd33131f-a36f-4865-a935-4923dd93c5f4,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,18:58:17,19:13:17,15,No,-,-,-,cd337b3d-a0c3-4f46-9325-3cfe4856d263,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-16,06:13:53,06:15:53,2,No,-,-,-,cd3da318-e623-40a4-8582-07df511407f6,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-23,08:45:02,08:47:08,2,No,-,-,-,cd44d002-85f6-4b63-a0ea-c3a03884065e,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-20,09:09:42,09:31:42,22,No,-,-,-,cd67131e-f0f8-46fa-9b73-c7abf1c83a8a,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-26,18:14:14,18:26:14,12,No,-,-,-,cd84c7e9-43e5-4ffd-b0de-5c70f43d7016,IMA E06,2025-10-01 03:24:33.059588+00
INACTIVE,2025-09-16,00:24:52,00:25:52,1,No,-,-,-,cd89ebb8-0606-4f18-939c-39fb157f0e95,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-25,10:53:07,10:56:07,3,No,-,-,-,cda01f8a-9bd8-444b-b07a-5210b4041837,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-20,17:16:21,17:30:51,14,No,-,-,-,cdd03031-5b0a-41c7-a208-f69a70ccadec,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-24,10:28:30,10:30:30,2,No,-,-,-,ce1382ab-dd2c-4a86-bc18-debc9ae1cd04,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-15,20:59:59,21:06:29,6,No,-,-,-,ce237dee-1690-4a8f-9794-940c035b8926,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-27,17:38:37,17:42:37,4,No,-,-,-,ce27a4a8-d022-4b66-9334-564e0218af0c,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-24,14:08:34,14:50:04,42,No,-,-,-,ce3af8e2-4b6b-4522-9e3b-fbdae22cbcbc,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-20,16:49:25,16:52:25,3,No,-,-,-,ce4beda1-1e39-4e15-b7db-e92f9aa9e370,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-16,14:06:08,14:12:38,6,No,-,-,-,ce582dfd-2cd0-4e6d-953f-bf4cd267dd66,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-23,20:32:09,20:33:44,2,Yes,Planned Maintenance,889 DFO cleaning,-,ce6a3abe-de3a-41e8-8b4a-fd23ebd2b69f,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-20,08:29:06,09:03:06,34,No,-,-,-,ce7a7a14-0e40-446f-bb70-7a28086906e7,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-19,20:39:48,20:40:52,1,No,-,-,-,cebf4e1b-9ea0-44f5-b7bc-efb27b3efe1f,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-27,23:01:43,23:02:43,1,No,-,-,-,ced37d34-f2d9-4374-9ffe-d4167769eac7,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-29,08:31:09,08:34:09,3,No,-,-,-,ced9f1fb-bee8-496e-aa4f-0fb22eb199cf,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-17,21:02:38,21:13:08,10,No,-,-,-,cefc4445-a65f-42ca-a523-baa54460b090,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-24,07:00:02,07:06:37,7,Yes,Mechanical General,300 Envelope splicing failed,-,cf136e3d-9367-4ad1-857f-dd8ab5a95d85,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-26,06:45:47,07:10:47,25,No,-,-,-,cf3de084-5f95-470b-ab04-f9fd8630801d,IMA E06,2025-10-01 03:24:33.059588+00
INACTIVE,2025-09-19,09:52:25,09:55:25,3,No,-,-,-,cf4375ac-5e74-4475-9b49-9a446c1ccc25,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-25,22:43:50,22:51:50,8,No,-,-,-,cf5d701e-0714-49c5-913f-0c534aa4a64e,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-24,12:52:06,13:20:36,28,No,-,-,-,cf659322-fe2d-4ba6-a70b-ea3f6d4739af,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-16,10:27:33,10:40:03,12,No,-,-,-,cf6d3b21-0153-4a50-85e5-34d2abc5afa2,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-17,10:32:40,10:35:42,3,No,-,-,-,cf8a88ce-f1e8-4e59-b26f-f4ca1e0a85cc,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-27,16:26:29,16:57:29,31,No,-,-,-,cfadf52a-8ce7-4770-a7b2-0c3f90640966,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-15,16:03:38,16:05:08,2,No,-,-,-,cfe6ee1a-57cd-40ee-a036-42c72495fbb5,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-27,18:43:10,18:53:40,10,No,-,-,-,d001d85e-d881-438e-82c3-a4d9f1f0c586,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-25,19:35:01,19:36:06,1,No,-,-,-,d00bf28d-926f-4903-89c2-8174b5b1b2d4,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-29,17:39:46,00:00:00,380,No,-,-,-,d03a6637-764a-4f85-bed3-8f49aed616bd,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-26,06:31:43,07:49:13,78,No,-,-,-,d03d2a92-910e-4aae-9dc2-4f3062933c76,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-18,16:07:18,16:09:20,2,No,-,-,-,d054bacf-7ffb-411c-88fb-cc211b40269a,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-26,03:09:54,03:27:54,18,No,-,-,-,d05d7734-b015-4c06-9fef-c4d82a51a011,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,08:34:10,08:43:10,9,No,-,-,-,d0629a24-9cab-4cf1-822b-262ed086a08f,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-22,06:18:23,06:30:53,12,No,-,-,-,d06f0b48-5b8b-46eb-b4d9-bf79e5eee1a7,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-24,01:13:42,01:15:12,2,No,-,-,-,d0a24b61-582a-4c0b-8185-8e8bc86d1cf6,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-23,09:36:44,09:39:44,3,No,-,-,-,d0c26855-8278-4159-b1c5-18f94dce524b,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-29,14:42:32,14:46:27,4,Yes,-,-,-,d109887e-a482-48d1-a722-ce341cf79c0d,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-29,17:21:59,17:22:59,1,Yes,-,-,-,d12847ee-d253-4744-9a72-41dbf5d8125c,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-25,12:59:00,13:02:19,3,Yes,Admin,142 Break time,-,d13b30e4-125e-4051-95de-3c8bc9360288,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-27,21:56:42,22:30:12,34,No,-,-,-,d1626c70-787f-47cb-a859-c89307004755,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-22,14:23:43,14:54:18,31,No,-,-,-,d1692293-1555-46cb-ade0-848045bb9b6e,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-29,06:38:10,06:40:10,2,No,-,-,-,d1a36d8c-2fe1-4f35-aba2-02fad34b477f,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-19,15:24:22,15:31:56,8,No,-,-,-,d1b60ad5-cc4e-4f71-83b4-1b79676d767b,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-17,22:27:07,22:28:12,1,No,-,-,-,d1baa63c-6692-4967-8fb4-44b6594d8b6a,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-19,19:41:05,19:42:05,1,No,-,-,-,d1c5f463-d37c-44fb-8f2c-83c668e62708,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-15,13:48:26,14:20:56,32,No,-,-,-,d1f9d5d9-0cc8-49cf-bddf-4a576f115aa6,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-25,22:13:50,22:14:53,1,No,-,-,-,d21fed0e-0224-422b-887f-2e4487e1d562,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-26,03:54:58,03:58:58,4,No,-,-,-,d224b17e-0a44-4918-8af9-91d3e65a3509,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,22:18:19,22:20:49,2,No,-,-,-,d23d2767-35e5-4159-82bc-2f3acf0d1b12,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-23,19:19:54,20:09:24,50,No,-,-,-,d23d758e-15cb-4996-801d-ebe78ed73a68,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-17,18:49:49,18:50:49,1,No,-,-,-,d2410b8a-3cb4-4c68-872b-25affed3dc06,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-20,09:34:02,09:35:32,2,No,-,-,-,d24b8c0d-5117-4ecd-83e4-337a29a90823,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-17,09:22:34,09:41:34,19,No,-,-,-,d2519ebe-c89d-4348-8df2-6f57182d463e,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-15,13:12:30,13:41:00,28,No,-,-,-,d259ebb9-c3bc-4e85-a930-e5c58061965f,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-16,01:39:54,01:41:59,2,No,-,-,-,d2804397-2b20-4a7f-8342-14ac5f1b6d77,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-23,22:19:11,22:25:11,6,No,-,-,-,d2ccb343-d73e-4d3e-be92-a61bf7f0f627,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-18,15:45:15,15:46:45,2,No,-,-,-,d2de5160-469f-47b1-a86a-a9489bf96a46,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-22,17:46:33,17:52:33,6,No,-,-,-,d2f2f7fd-f71b-4787-baa8-2f74cb977c9e,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-15,21:13:58,21:20:58,7,No,-,-,-,d2fe9524-1980-4350-b79f-39ea39edb5df,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-26,07:37:13,08:26:46,50,Yes,Changeover / Setup,131 Change over,-,d30940f0-293c-44e5-b08d-6bc1993ca77e,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-17,18:05:24,18:11:54,6,No,-,-,-,d312e33c-f648-4a6a-a0b9-2d5dba8e2b91,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-26,03:59:19,04:00:19,1,No,-,-,-,d31cae6a-be20-4124-a355-5fa9eb416859,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,17:55:59,18:07:59,12,No,-,-,-,d32a4127-0ec1-46c1-afff-a2a4c6bdbaeb,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-19,22:40:31,23:18:01,38,No,-,-,-,d35c59d4-f6a1-4802-9793-9548b88952ae,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-26,16:25:34,16:37:04,12,No,-,-,-,d375ed21-7d00-492c-8835-a5182315cf93,IMA E06,2025-10-01 03:24:33.059588+00
INACTIVE,2025-09-24,13:35:23,13:36:28,1,No,-,-,-,d38dba6c-ed2a-4573-a455-7e46635da039,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-18,01:53:19,01:54:49,2,No,-,-,-,d3b2c09d-1510-4066-9476-322b6636dfde,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-23,06:10:29,06:22:29,12,No,-,-,-,d3cb5276-da9e-49cb-9d72-2233d1f2d705,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-23,17:20:20,17:21:20,1,No,-,-,-,d452720a-f1d6-411c-8683-de7da3722fd4,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-23,08:37:04,09:16:34,40,No,-,-,-,d46d0360-49f7-4226-931e-c09ca6bb9687,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-30,10:57:00,10:59:31,3,Yes,Packaging / Material Issues,406 Box not pick up,-,d4770db1-803f-40de-b487-ccfed8f3eef4,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-26,15:44:31,15:47:19,3,No,-,-,-,d48fe990-b933-4be1-a582-83c798c3150c,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,07:42:40,07:55:40,13,No,-,-,-,d4e5e516-45d0-4ceb-a20c-a383ab9c2791,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-19,07:55:49,07:57:24,2,No,-,-,-,d510ce91-5cb6-4cf6-a3c7-99cd02694425,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-23,11:05:43,11:08:13,2,No,-,-,-,d5376717-1043-4c0d-9ec2-bb46e7f69358,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-29,14:34:19,14:39:49,6,No,-,-,-,d5910fd4-519a-4a0c-8f6e-d519e4f8d323,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-25,12:22:14,12:52:49,31,No,-,-,-,d599f5dc-6628-419e-a824-c224f8f6aefb,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-23,23:34:55,23:36:25,2,No,-,-,-,d5a2055d-66e1-49fc-8f97-6d29d4931cc3,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-23,00:38:48,00:39:52,1,Yes,Mechanical General,352 Knot in thread,-,d5c4e76f-7f9b-4997-b3b2-08a149c0f635,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-29,17:09:28,17:10:28,1,No,-,-,-,d5e704fe-2158-4348-b14f-3a1e0702bb0e,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-18,00:02:50,00:06:20,4,No,-,-,-,d6340c21-734e-4caa-957f-c83004e8597d,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-20,21:27:24,21:28:54,2,No,-,-,-,d666c31e-0548-4c5a-8a0e-a645484634da,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-26,12:44:51,12:45:56,1,Yes,Material Shortage,304 No envelope,-,d66e13dd-53bd-442e-aaf3-2a8f3a58e59a,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-29,14:16:54,14:18:54,2,No,-,-,-,d67defc7-7542-4754-9d9d-36460515f487,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-18,12:45:57,13:52:57,67,No,-,-,-,d68c6eaa-fa34-48fd-953f-6294431cfe7f,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-27,18:59:54,19:00:57,1,Yes,Packaging / Material Issues,332 Pin hole in Tea bag,-,d69be06b-724f-4c54-bf74-a9f42b2fd03e,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-19,16:21:31,16:22:36,1,No,-,-,-,d6d4a4fd-222d-4635-a61a-ee759c156519,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-26,15:07:41,15:10:41,3,No,-,-,-,d6fde3b0-27af-479d-a7e4-03d495205ff3,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-17,18:41:51,18:48:21,6,No,-,-,-,d710fdcf-e365-4b6b-89f7-23d399a70eb2,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-20,02:16:30,02:24:30,8,No,-,-,-,d717057c-1ddf-4993-a595-aa49e31c0ec1,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-15,06:22:45,06:25:15,2,No,-,-,-,d71ce67f-d24b-4c36-95ab-39fdd032442c,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-23,16:35:07,16:38:37,4,No,-,-,-,d73427bb-3d17-4e4f-bb79-857c05e7053b,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-18,08:47:59,09:01:59,14,No,-,-,-,d74c3b9e-b0dd-4202-a590-ef3716c91a80,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-19,16:20:04,16:21:04,1,No,-,-,-,d759dbf0-91d4-4aff-b712-6fd0cffc3165,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-29,21:21:10,21:24:10,3,No,-,-,-,d7947b93-2322-435c-baf5-26689d14041d,IMA T19,2025-10-01 03:24:28.198188+00
ACTIVE,2025-09-18,13:00:13,13:09:43,10,No,-,-,-,d7a3ddab-0d38-4535-a5a2-0a2991764206,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-15,09:27:55,09:38:55,11,No,-,-,-,d7b4c6d8-495f-4619-8fbc-5529434e9249,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-25,15:23:53,15:50:23,26,No,-,-,-,d7be2319-6314-4a1b-bd0b-625a9d6dec9d,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-23,17:35:11,17:42:11,7,No,-,-,-,d7d3549d-a674-4949-94cd-24bc130f6879,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-20,00:48:23,00:50:43,2,No,-,-,-,d7e91b94-af9f-47cd-b738-4b11d67cd1e5,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-24,18:49:13,18:53:47,5,Yes,Mechanical General,306 Tag Splicing failed,crumpled tag,d7f0dfa3-5042-42e8-8dc9-6746296f1890,IMA E06,2025-10-01 03:24:32.188922+00
INACTIVE,2025-09-20,17:30:59,17:32:49,2,Yes,Mechanical General,311 Crumpled filter paper,-,d801b12c-710a-41a3-a948-0dab13013b51,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-19,23:01:03,23:04:33,4,No,-,-,-,d80460b4-fee7-4c8f-836c-bfc6be06211b,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-20,05:49:45,05:50:45,1,No,-,-,-,d837e62b-fd32-418e-a1cc-23c97544a36e,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-29,13:05:48,13:07:22,2,Yes,-,-,-,d83f239f-a7d2-4eb4-b3d9-1b101a835c0d,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-22,06:49:20,07:17:21,28,No,-,-,-,d881caa8-e9ff-4946-80fd-084364426bd2,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-18,12:25:47,12:27:47,2,No,-,-,-,d88501bd-2c85-41e8-af4b-667a7d977aa2,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-16,13:56:26,14:04:26,8,No,-,-,-,d89d7335-ee70-4b10-9e8a-61064b3fb440,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-26,03:34:48,03:38:18,4,No,-,-,-,d8b938a3-483e-4436-8880-2859624fa6ae,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-17,16:10:44,16:16:44,6,No,-,-,-,d8d0cd50-0686-4fdc-980a-21f0acbd6ce3,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-23,05:11:49,05:13:23,2,No,-,-,-,d8d9f1a5-aadd-4b27-b88a-a087365a05a6,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-24,07:07:10,07:11:10,4,No,-,-,-,d9111717-85c4-4d5e-ad90-72d8e4b1c828,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-30,19:07:21,19:10:21,3,No,-,-,-,d911c9a6-478f-4080-a978-207a1ce945ff,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-18,01:49:02,01:53:06,4,No,-,-,-,d931c24a-0334-491a-bb84-e99ab25bb12f,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-17,16:55:00,17:12:30,18,No,-,-,-,d934c452-7751-4d68-8d44-fad99f78e352,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-19,12:39:52,12:45:22,6,No,-,-,-,d94a8fc4-36ad-474a-9854-ddccafa9dd74,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-22,13:34:26,13:44:36,10,Yes,Changeover / Setup,131 Change over,-,d95657b0-c16e-4004-a6e0-f4bab7eb4e35,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-23,17:49:55,18:04:55,15,No,-,-,-,d967ce1b-aa04-4e7f-af7e-99d2d872f73a,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-24,19:02:32,19:40:32,38,No,-,-,-,d97a4c2b-5968-42b3-bc67-a07bd9c6f84b,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-20,15:38:12,15:40:42,2,No,-,-,-,d991e08d-89e5-406f-8102-36ecd687f679,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-18,06:43:29,06:44:34,1,No,-,-,-,d9da331d-5ec1-4703-802d-fec86a986c8c,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-17,14:34:41,14:35:41,1,No,-,-,-,d9f5c350-bc69-4fd1-bf9e-7c874d3dadda,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-19,02:20:55,02:26:25,6,No,-,-,-,da27e3fb-0cf9-46ea-b969-f50b9ab50464,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-22,15:52:21,16:14:51,22,No,-,-,-,da30856e-2696-4b9c-ad70-7cc7cad85a72,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-24,02:17:44,02:19:18,2,Yes,Mechanical General,369 Clogged splicing tape,alu,da30bd46-d341-4f21-a5d8-349d0f1566eb,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-19,05:26:51,05:30:56,4,No,-,-,-,da6dad0f-bec5-4b27-bb62-b6dee96d038b,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-19,15:13:14,15:17:44,4,No,-,-,-,da85b714-76a5-4457-945c-5087e4dc8773,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-23,09:39:10,09:54:10,15,No,-,-,-,da8dc627-c3b8-4299-86a2-ac400dd33520,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-29,20:28:36,20:30:19,2,No,-,-,-,daa3085b-a92c-4a60-b22f-323625697ef6,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-25,22:19:58,22:21:33,2,Yes,Material Shortage,304 No envelope,-,dabab27c-04d7-4f80-bffb-f32c8882e44d,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-27,07:34:33,07:41:03,6,No,-,-,-,daf2401c-fb65-44a9-b93b-4b4695648c6d,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-18,15:29:13,15:31:43,2,No,-,-,-,db37b716-02cc-4810-ae37-7d0b695064ef,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-22,07:18:51,07:19:56,1,No,-,-,-,db76207e-e2d4-4024-8232-22b2be6b879b,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-18,14:58:15,14:59:33,1,No,-,-,-,db81bc6c-cfc6-42e6-a7b5-fca61f3975b5,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-15,16:59:07,17:01:37,2,No,-,-,-,dbb7dddf-1fa1-49bc-a0d7-668e4292aa94,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-27,18:53:29,18:59:29,6,No,-,-,-,dbbf3c15-9ff7-40e1-b5e5-76c07c7fbb9f,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-22,06:50:58,06:52:28,2,No,-,-,-,dc20e896-fe8a-4faa-8397-d8cf40c65301,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-22,09:21:32,09:23:36,2,Yes,Material Shortage,402 No flat blank,-,dc4a7ac3-a444-4086-b47d-440e8a414f21,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-16,12:21:18,12:31:48,10,No,-,-,-,dc522e12-c6d1-465d-80ae-9860d4c15395,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-15,17:21:16,17:22:46,2,No,-,-,-,dc975b73-4d9c-415c-95a4-355ea8a2995d,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-18,22:09:30,22:10:30,1,No,-,-,-,dca04721-81cf-4574-bf1b-8e02e5b21e09,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-26,09:30:36,09:33:06,2,No,-,-,-,dcc1a310-5559-48f5-9641-4305f7f2b958,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-22,17:24:21,18:06:21,42,No,-,-,-,dce1403d-0d58-47b5-9ac1-18287c8d0ddc,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-29,15:13:19,15:17:49,4,No,-,-,-,dd2294aa-9e17-4652-b677-db7916f23387,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-19,01:21:48,01:23:22,2,No,-,-,-,dd507496-b098-40b9-81a1-584ecb491ad8,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-17,10:44:12,10:45:12,1,No,-,-,-,dd57ee3f-f5f1-4fab-a25b-9136723a2b64,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-29,21:38:26,21:40:02,2,Yes,-,-,-,dd9daf2f-ed02-4cc3-ad4e-739dd8bc6775,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-23,11:08:41,12:15:15,67,Yes,Admin,142 Break time,-,ddd3b17c-578d-4f75-98bc-3da1b228ef9e,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-24,06:54:13,06:55:13,1,No,-,-,-,de0e81f8-934e-40ab-8ec3-38e156f737f3,IMA E06,2025-10-01 03:24:32.188922+00
